clase,x,y,content
0,-0.9492054,0.96052355,"['stillllll', 'arrived', 'jokerrrr']"
0,0.9622119,0.5437825,"['rape', 'feel', 'school', 'wants', 'first', 'dancing', 'mraow', 'art', 'like']"
0,-0.21350472,0.7779137,"['play', 'craving', 'noo', 'karenucol', 'ah', 'basketball', 'time', 'softball', 'like', 'bet']"
0,0.855915,0.30284804,"['reference', 'trouble', 'get', 'accidentally', 'doesnt', 'gets', 'hopes', 'back', 'deleted', 'terrified', 'management', 'assignment']"
0,-0.31568924,0.667965,"['sad', 'worked', 'plugin', 'website', 'amazon', 'need', 'provider', 'hosting', 'php']"
0,0.6255278,0.94442886,"['argh', 'awake', 'sleepy', 'wide', 'ago', 'stay', 'suuuper', 'hour', 'hope', 'night']"
0,0.40778476,-0.26375747,"['sold', 'let', 'wish', 'would', 'know', 'time', 'love', 'austinhill', 'hear']"
0,1.2294439,0.7157421,"['dreading', 'watched', 'tomorrow', 'tropic', 'thunder']"
0,1.5696982,-0.17933467,"['qweendassah', 'still', 'miss']"
0,-54.089966,-54.853725,['chiefdelphi']
0,-1.1518135,-0.18646948,"['according', 'poo', 'stolen', 'bro', 'new', 'fight', 'puppy', 'picture', 'covered', 'poop']"
0,0.686478,-0.5970005,"['game', 'playing', 'new', 'yet', 'boss', 'home', 'call']"
0,0.98473537,0.8643087,"['made', 'yin', 'feel', 'unbearable', 'cry', 'guilt', 'huen', 'staff', 'tweeted', 'su']"
0,-0.9801428,-0.5106959,"['joshy', 'sick', 'damn', 'poor', 'tejanos']"
0,-0.5232866,-1.2237552,"['family', 'sad', 'thoughts', 'cantu', 'time', 'sandra', 'difficult']"
0,1.1587632,-1.5973344,"['happening', 'wanted', 'let', 'know', 'everybody', 'franzglaus']"
0,2.172157,-1.4960582,"['michigan', 'shameful', 'sigh', 'know']"
0,0.9832728,-0.81461626,"['hours', 'fill', 'two']"
0,-0.9612011,2.010618,"['hey', 'seeing', 'girls', 'cuuute', 'na', 'alicayaba', 'everyday', 'miss']"
0,0.34222806,0.29267606,"['oh', 'germany', 'mention', 'better', 'quot', 'back', 'gooooood', 'jonathanrknight', 'cage', 'office', 'im', 'moooorniiiiiiing']"
0,-0.8975894,2.131095,"['idea', 'closing', 'throat', 'good', 'cheese', 'string']"
0,0.11712941,-0.031031948,"['family', 'dead', 'aww', 'go', 'found', 'missing', 'stories', 'cantu', 'never', 'good', 'poor', 'children', 'sandra', 'suitcase', 'seem']"
0,-1.1271069,0.5627861,"['covers', 'underneath', 'wishing', 'home']"
0,2.208483,0.74369586,"['school', 'walking', 'home', 'drains', 'energy']"
0,0.085858405,0.3904541,"['shapeshifting', 'thought', 'awesome', 'angela', 'week', 'excited', 'noah', 'tho', 'ep', 'agree', 'copout', 'ridley']"
0,-0.05438027,1.1291543,"['planned', 'would', 'dang', 'savethestrib', 'knew', 'earlier', 'outings', 'done']"
0,0.33868948,1.9495491,"['taking', 'better', 'writing', 'wish', 'long', 'write', 'paper']"
0,0.80606,0.34148216,"['course', 'halo', 'news', 'legendary', 'ms', 'mythic', 'map', 'ugh', 'bad', 'access', 'pack', 'download']"
0,0.24876313,0.44752675,"['little', 'another', 'weeks', 'yet', 'latest', 'project', 'told', 'busy', 'vene', 'bit', 'unfortunately', 'ia']"
0,1.2411294,1.0202388,"['gone', 'sun', 'thecoolestout', 'ha', 'already']"
0,1.2126321,-0.46900976,"['let', 'tomorrow', 'harder', 'goes', 'see', 'day', 'lot']"
0,-0.5944709,-0.49818888,"['gayforpeavy', 'jake', 'crush', 'let', 'man', 'peavy']"
0,0.2493942,0.21098387,"['weds', 'trip', 'going', 'tried', 'tonight', 'megafast', 'time', 'tom', 'day', 'see', 'tech', 'bad', 'trishzw', 'warn', 'want', 'fail']"
0,2.3811345,-1.6351103,"['state', 'michigan', 'make', 'sad']"
0,0.79037595,0.28048894,"['mouth', 'much', 'pain', 'wanna', 'time', 'braces', 'untill', 'take', 'omg', 'sleep']"
0,-0.5261066,0.5529143,"['biofuel', 'easily', 'getting', 'gt', 'today', 'proposal', 'annoyed', 'biof']"
0,-1.6823816,-0.48209658,"['hey', 'mizzchievouz', 'videos', 'girl', 'back', 'girlyvue', 'even', 'site']"
0,1.8117177,1.877727,"['hleyf', 'tomorrow', 'grandma', 'early', 'time', 'skittles', 'spending', 'leave']"
0,2.2994287,-1.557184,"['michigan', 'get', 'tromped', 'watching', 'state', 'home', 'got']"
0,0.2296699,0.08917689,"['oh', 'bones', 'organize', 'bus', 'work', 'alot', 'lt', 'gt', 'years', 'two', 'ache', 'tonight', 'finishing', 'possible', 'jew', 'worth', 'classes']"
0,-1.0596848,-1.0080097,"['laptop', 'arrived', 'exchanging', 'griffmiester']"
0,1.4146297,0.98681444,"['last', 'feel', 'hyperbets', 'long', 'hope', 'miserable']"
0,0.27374408,0.09431101,"['wekend', 'make', 'hang', 'neccessary', 'rcompo', 'work', 'sat', 'free', 'outage', 'im', 'home', 'folk', 'rachel', 'dumb', 'gonna']"
0,0.901696,0.21550722,"['breakers', 'theleaguesf', 'new', 'getting', 'bay', 'overreacted', 'clamped', 'rambunctious', 'mantra', 'furious', 'fun', 'city']"
0,0.32903835,-0.212639,"['reason', 'premiere', 'movie', 'sod', 'amber', 'good', 'spot', 'important', 'hubby', 'benson', 'carpet', 'red', 'thinks', 'trek']"
0,0.4084521,0.14472504,"['wah', 'hurts', 'getting', 'swear', 'gets', 'eyes', 'man', 'never', 'matter', 'long', 'easier']"
0,0.2435654,0.7210566,"['hair', 'color', 'one', 'week', 'fades', 'star', 'jeffree', 'keep', 'within', 'permanent', 'dye']"
0,0.5838523,1.7800533,"['otakusecret', 'coming', 'see', 'whoa', 'reaction']"
0,0.24480076,-0.1387771,"['better', 'medicine', 'feel', 'new', 'got', 'sick', 'snow', 'suppose', 'feeling', 'good', 'hope', 'bit', 'still', 'wtf', 'ohh', 'sleep', 'night']"
0,0.32778648,0.124733,"['get', 'hours', 'worry', 'productive', 'ur', 'think', 'couple', 'dog', 'maybe', 'right', 'dangerm', 'hon', 'tired', 'use', 'sleep']"
0,0.6839524,-1.0145535,"['find', 'new', 'looking', 'thanks', 'words', 'learned', 'lot', 'maddyva']"
0,-1.147681,-0.7023802,"['wish', 'downloads', 'gamertag', 'xblm', 'hitokyri', 'thing', 'tired', 'nonsense']"
0,1.1364306,1.2822335,"['test', 'testament', 'new']"
0,1.0616103,0.79492193,"['tons', 'scoutbuck', 'ahhhh', 'hay', 'troll']"
0,-1.3531649,-0.05132794,"['stupid', 'watched', 'ugggggh', 'movies', 'rip', 'mirrors', 'stooopeeed']"
0,0.047778726,-0.8654196,"['buck', 'love']"
0,1.9002333,1.238114,"['still', 'last', 'done', 'one']"
0,2.7646213,-1.3138415,['homework']
0,0.32549164,0.29738054,"['enough', 'get', 'baby', 'taken', 'unfair', 'back', 'time', 'like', 'understand', 'away', 'want', 'things']"
0,-0.36504945,0.608869,"['half', 'scratch', 'tum', 'cookies', 'poots', 'heif', 'shoog', 'two', 'du', 'anymore', 'take']"
0,0.4104541,0.11768561,"['sweets', 'chi', 'miss', 'much', 'go', 'town', 'listening', 'first', 'time', 'plz', 'forever', 'cococourtney', 'visits']"
0,0.4318545,0.035846796,"['dark', 'emails', 'going', 'ah', 'email', 'busy', 'day', 'geez', 'still', 'pm', 'afternoon', 'meetings']"
0,0.21766634,0.31970507,"['phone', 'oh', 'spring', 'cool', 'another', 'work', 'week', 'money', 'break', 'dang', 'bad', 'well', 'ttyl', 'everbody']"
0,-1.7975103,0.8984533,"['reply', 'ur', 'uni', 'ago', 'sara', 'afraid', 'ages', 'im', 'kate']"
0,2.5551085,0.35317788,['feeling']
0,0.4068811,0.19499868,"['carvin', 'eating', 'ass', 'us', 'emotional', 'men', 'omg', 'lol', 'late', 'broke', 'night']"
0,-0.058912363,2.1178267,"['hair', 'longer', 'aww', 'heart', 'break', 'cut', 'carter', 'like', 'nick']"
0,1.6486409,1.0010871,"['lost', 'net', 'wonder', 'jon']"
0,0.22292246,-0.87367964,"['world', 'seconds', 'thing', 'losing', 'wow', 'created', 'depressing', 'matter', 'fml', 'video']"
0,-1.4277822,1.1038898,"['stock', 'says', 'nchokkan']"
0,-0.71888244,0.073024474,"['poohpot', 'sorry', 'ate', 'lmao', 'im']"
0,-1.0336434,1.6913126,"['loud', 'chance', 'mtub', 'softbelly']"
0,-1.4646066,-0.52679396,"['posterior', 'fat', 'drool', 'iÃ£Â¯Ã¢Â¿Ã¢Â½m', 'swimming', 'move', 'articulation', 'creaking', 'time', 'lose', 'running']"
0,1.8375368,-0.22902882,"['cry', 'nathan', 'listening']"
0,-0.5866522,0.36169484,"['without', 'die', 'sucked', 'chris', 'wahhh', 'today', 'gonna', 'callum']"
0,0.14801879,-0.041455306,"['course', 'um', 'open', 'update', 'exam', 'notices', 'stou', 'wait', 'site', 'must', 'doc', 'info', 'mail']"
0,2.2974591,0.37906525,"['going', 'quick', 'kinda', 'feeling', 'sorry', 'ohsbrat', 'yucky', 'come']"
0,0.766014,-2.5646086,"['missin', 'love', 'scrappy', 'already']"
0,-2.1463637,0.637769,"['myspace', 'wants', 'song', 'messing', 'seblefebvre', 'hear']"
0,0.24983808,0.15395741,"['weight', 'coach', 'life', 'news', 'new', 'dad', 'cancer', 'good', 'bad', 'practising', 'holistic', 'management', 'dying', 'business', 'started']"
0,-1.7703346,-1.5198476,"['intervention', 'sad', 'man', 'duchess', 'rebecca', 'soo']"
0,2.1227577,-1.307554,"['help', 'new', 'boyfriend', 'need', 'rut', 'stuck']"
0,0.7051937,0.6190793,"['help', 'get', 'feel', 'shit', 'one', 'idiot', 'works', 'complete', 'like']"
0,-0.31701285,0.81153524,"['female', 'realized', 'ad', 'psyched', 'hoax', 'casting', 'totally', 'craigslist', 'host', 'saw', 'call']"
0,0.7989168,-1.4731686,"['rolls', 'valentino', 'said', 'pepperoni', 'called', 'sausage']"
0,0.70620805,-1.500315,"['soillodge', 'yes', 'monday']"
0,1.0841578,-1.1188662,"['new', 'already', 'episode', 'gg', 'want']"
0,-0.998214,-1.7771873,"['modern', 'life', 'watching', 'rocko', 'miss']"
0,-0.6026415,-0.75374055,"['something', 'sad', 'rip', 'sandra', 'like', 'someone']"
0,2.995332,0.5127708,"['buddy', 'keeping', 'well', 'fingers', 'feeling', 'crossed']"
0,0.97810704,-2.4371057,"['skinny', 'eat', 'wait', 'hungry', 'vegas']"
0,-0.5933788,0.16142476,"['marge', 'inovera', 'tried', 'hated', 'sure', 'tweetdeck', 'passion']"
0,-0.014557992,0.54298055,"['freezing', 'benackerman', 'quickly', 'btw', 'iphone', 'admitting', 'sayin', 'acting', 'funny', 'bs', 'anything', 'dying']"
0,-1.4343897,1.5396333,"['quot', 'strong', 'ed', 'hold', 'sitting', 'wondering', 'still']"
0,0.06323278,0.14593159,"['going', 'sick', 'bananaface', 'sorry', 'im', 'lol', 'bed', 'got', 'night']"
0,0.955563,0.90368176,"['ox', 'drive', 'builders', 'home', 'use', 'internet', 'carolrainbow']"
0,0.563268,1.784258,"['canada', 'freezing', 'steve', 'buscemi', 'weather']"
0,1.2529159,0.019355468,"['twiggassssssss', 'hopefully', 'good', 'back', 'day', 'range']"
0,-63.213932,-48.73054,['danadearmond']
0,1.0607073,1.4898628,"['pain', 'pray', 'anyone', 'reads', 'grandma']"
0,-1.7531949,0.73745245,"['pushing', 'quot', 'woke', 'stop', 'accident', 'pants', 'crying', 'wetting']"
0,0.22164686,-0.41039923,"['jumped', 'kicked', 'franklin', 'street', 'lost', 'shoe', 'almost', 'home', 'jenny', 'fire', 'could', 'someone']"
0,-1.6933254,1.845826,"['hey', 'johnnybeane', 'default', 'changed']"
0,0.1999765,0.11162514,"['enough', 'finally', 'going', 'bored', 'think', 'myspace', 'start', 'tho', 'problem', 'gave', 'status', 'thing', 'like']"
0,-0.3913957,2.1543956,"['work', 'oooonly', 'early', 'ellievolia', 'awh', 'really', 'definitely', 'eh', 'lucky']"
0,2.709955,-1.275654,"['homework', 'buttload']"
0,1.5296974,1.722983,"['another', 'studio', 'copy', 'needs', 'visual']"
0,0.3542532,1.357037,"['world', 'look', 'side', 'school', 'anyway', 'week', 'silly', 'bright']"
0,0.65129435,0.5240679,"['dont', 'economics', 'know', 'test', 'im', 'things', 'omg', 'gonna', 'fail']"
0,0.40706334,0.04378648,"['clam', 'poaching', 'pride', 'coral', 'sad', 'islands', 'fish', 'kinda', 'robcthegeek', 'philippine', 'hundred', 'time', 'tourism', 'upon', 'rare']"
0,2.58337,1.7356185,"['yeah', 'taste', 'henkuyinepu', 'really', 'apparently', 'bad']"
0,0.47277328,0.19505726,"['recommends', 'youtube', 'tomorrow', 'hummiemd', 'call', 'know', 'really', 'everyone', 'surprised', 'figure', 'since']"
0,0.53929055,0.276686,"['get', 'ugly', 'sell', 'sleep', 'trying', 'waiting', 'men', 'hats', 'ride', 'harassed', 'airport', 'want']"
0,-0.5616918,-2.180538,"['location', 'go', 'ids', 'left', 'bars', 'fuckkkkkkkkkkkkk']"
0,1.8811388,1.2550262,"['last', 'celycarmo', 'comment', 'sorry', 'understand']"
0,1.2653649,0.49475408,"['last', 'late', 'stayed', 'officialrandl', 'announcement', 'night']"
0,-1.1414067,1.334982,"['stock', 'everywhere', 'strange', 'legal', 'illegal', 'avlbl', 'kishorek', 'dvd', 'torrents']"
0,1.2480005,-0.4141636,"['say', 'enough', 'imiss']"
0,0.5517919,-0.5374718,"['game', 'trolley', 'packed', 'good', 'mts', 'padre', 'car', 'sardines', 'like', 'remove', 'call']"
0,0.9071975,1.4676441,"['help', 'trying', 'randomlynat', 'haha', 'jeez']"
0,-1.4213115,-1.093489,"['saturday', 'along', 'supamagg', 'green', 'lighter', 'happened', 'glittery', 'night']"
0,0.6224996,1.8292372,"['trying', 'cigarettes', 'number', 'day', 'reduce']"
0,0.27071387,-0.2629206,"['quiet', 'bored', 'work', 'cuz', 'around', 'talk', 'nobody', 'yea', 'everyone', 'im', 'death']"
0,1.7667266,-0.065083705,"['hard', 'gotta', 'cooking', 'assignment']"
0,-0.26385465,0.79745966,"['people', 'treesahquiche', 'one', 'ever', 'never', 'talked', 'told', 'okay', 'applepears']"
0,0.24586663,-1.0125569,"['behind', 'hahaha', 'night', 'know', 'time', 'jennifermf', 'almost', 'zone', 'nature', 'owl']"
0,1.1634511,2.6672246,"['nope', 'complete', 'lol', 'camerafail', 'mamasvan']"
0,2.2235754,-0.16533498,"['want', 'maxime', 'megelder', 'useless', 'well', 'fair', 'sleep', 'fun']"
0,1.09449,1.9647497,"['pookie', 'get', 'gabbie', 'back', 'uti', 'sodas', 'nurse']"
0,1.8113014,2.4136322,"['hang', 'something', 'please', 'damn', 'tweet', 'jillianfish']"
0,3.1297767,-0.9776456,['anistorm']
0,-0.064729534,-1.2769005,"['news', 'behind', 'yesterday', 'games', 'matter', 'video', 'everything']"
0,0.29601052,0.1732673,"['tempted', 'got', 'one', 'sleep', 'soon', 'ate', 'velvet', 'home', 'left', 'noon', 'mocha', 'chocolate', 'til']"
0,-0.33518127,-0.57827795,"['reason', 'keeps', 'stressing', 'alert', 'faking', 'status', 'flashing', 'blackberry', 'red', 'hate']"
0,1.3998814,0.15118743,"['wear', 'wanna', 'worn', 'december', 'martens', 'doc', 'since']"
0,0.3626095,0.20755519,"['find', 'go', 'repair', 'couple', 'shop', 'back', 'days', 'shoe', 'guy', 'see', 'could', 'shoes']"
0,0.76786447,2.1659842,"['barnett', 'really', 'see', 'coming']"
0,-0.9762837,-2.1227803,"['cool', 'dreams', 'life', 'woke', 'sketchy', 'time', 'vivid', 'lights', 'stare', 'wall']"
0,1.1674203,1.257429,"['get', 'passport', 'days', 'sister', 'take']"
0,-1.306744,-1.9264694,"['oh', 'yes', 'nicolerichie', 'miss']"
0,-2.269079,0.35538366,"['oh', 'getting', 'think', 'sick', 'uh']"
0,1.3120801,1.9603281,"['god', 'button', 'good', 'belly', 'ruined']"
0,-0.5019263,0.44257483,"['toon', 'roger', 'makes', 'town', 'watching', 'rabbit', 'framed', 'miss']"
0,-1.1362048,0.04460125,"['renting', 'awesome', 'fall', 'akianz', 'buying', 'house', 'cheap', 'attempts']"
0,-0.8475477,2.443788,"['spinning', 'meeting', 'good', 'combination', 'nose', 'head', 'running']"
0,0.23061079,1.7372136,"['confidence', 'eazydoesit', 'lost', 'negative', 'vote']"
0,-0.5961762,0.4059543,"['due', 'iphone', 'nasty', 'today', 'apple', 'sent', 'budget']"
0,-0.189528,0.9714803,"['noel', 'bad', 'thatÃ£Â¯Ã¢Â¿Ã¢Â½s', 'sofii']"
0,-1.3078852,0.57249814,"['play', 'reason', 'stopped', 'episode', 'dammit', 'anything', 'middle', 'kings']"
0,-0.8952021,-0.6629818,"['ceased', 'upset', 'missed', 'online', 'chat', 'free', 'quiz', 'internet']"
0,0.3367153,0.2234927,"['much', 'people', 'others', 'get', 'disbelief', 'hurt', 'really', 'always', 'take', 'believe', 'way']"
0,-0.4186533,-2.1383708,"['without', 'car', 'season', 'show', 'started']"
0,-1.3910888,2.5769129,"['raw', 'throat']"
0,-0.05793221,-0.046477232,"['get', 'ish', 'mind', 'prayers', 'even', 'like', 'kevchoice', 'could', 'real', 'fam', 'persons']"
0,2.0225008,0.0040603387,"['frago', 'see', 'need', 'therapist', 'call', 'hate']"
0,2.9971662,0.520982,"['yesterday', 'today', 'twilight', 'fingers', 'come', 'crossed']"
0,0.45579213,0.18359904,"['better', 'help', 'feel', 'sick', 'glad', 'see', 'love', 'nilelegania', 'hate', 'able']"
0,1.4046656,0.08228582,"['tireddddddd', 'tomorrow', 'sleep', 'finish', 'exam', 'study', 'assignment', 'want']"
0,-2.1288188,1.1944655,"['money', 'need', 'know', 'thinking']"
0,1.2886401,0.82326794,"['jst', 'omg', 'teusday']"
0,0.13064107,1.3003995,"['find', 'cant', 'ummmmm', 'henrie', 'ddlovato', 'david']"
0,-0.56242037,-1.3482503,"['found', 'yrs', 'cantu', 'heard', 'sandra', 'old']"
0,-0.6232708,1.7909708,"['forgotten', 'meet', 'ive', 'ever', 'wonder', 'snoo', 'corrosivecandy']"
0,0.037771434,0.3726747,"['made', 'amanorris', 'last', 'giant', 'sexist', 'sorry', 'tweet', 'wow', 'like', 'seem']"
0,0.3931723,0.14507225,"['iz', 'draining', 'dangit', 'drano', 'bathtub', 'ass', 'fired', 'shower', 'wanna', 'job', 'drain', 'still', 'got', 'haz', 'fail']"
0,2.2072527,-1.3983136,"['stuck', 'home']"
0,0.5686808,1.8926772,"['get', 'nomadicmatt', 'mine']"
0,-0.21849948,-0.08741386,"['boston', 'oh', 'globe', 'famous', 'stolen', 'duckling', 'book', 'via', 'children', 'public', 'garden', 'sharethis']"
0,1.5008286,-0.9153773,"['news', 'however', 'list', 'thank', 'convicts', 'appomattox', 'includes', 'hate']"
0,1.2123182,-0.61489516,"['heading', 'install', 'hours', 'altrincham']"
0,1.0436873,0.14307007,"['helppp', 'work', 'morning', 'good', 'today', 'knackered', 'im', 'bloody', 'xxx']"
0,-0.97227335,1.9187125,"['driveway', 'garage', 'jeffreecuntstar', 'park']"
0,-1.7990322,-1.3429434,"['lauredhel', 'happened']"
0,0.8458399,-0.006555245,"['prescribed', 'quot', 'actually', 'ever', 'probably', 'adorno', 'struggling', 'reading', 'music', 'continue', 'popular', 'difficult']"
0,-0.23888803,0.86862314,"['cant', 'cellphone', 'dont', 'see', 'camera', 'falling', 'flowers']"
0,0.4728252,0.5399389,"['spring', 'nice', 'getting', 'snow', 'good', 'right', 'like', 'liking', 'used', 'weather']"
0,0.2647028,-2.3273845,"['vids', 'armstrong', 'blocked', 'youtube', 'china', 'brian', 'pity', 'see', 'currently']"
0,-1.7209584,-1.2852006,"['life', 'margaretcho', 'happened', 'show', 'hightlight']"
0,0.9549857,0.18385382,"['world', 'means', 'working', 'sofa', 'best', 'leather', 'office', 'still', 'though']"
0,1.3287798,0.5100302,"['uncapped', 'gets', 'days', 'still', 'internet']"
0,1.2160286,1.7166499,"['better', 'lodged', 'get', 'something', 'days', 'could', 'belly']"
0,2.8210218,0.7188581,"['much', 'atekinzz', 'love', 'soo', 'miss']"
0,1.41661,-0.051728837,"['play', 'kitties', 'wanna', 'sneak', 'zoo']"
0,-2.3262825,0.3581576,"['oh', 'getting', 'sick', 'lolitariot', 'hope']"
0,0.054723088,1.0467509,"['dont', 'think', 'cause', 'alejandralei', 'cousins', 'party', 'birthday']"
0,0.12381401,0.1482824,"['little', 'big', 'much', 'get', 'baby', 'fell', 'brother', 'man', 'missed', 'waiting', 'daddy', 'poor', 'sweet', 'today', 'home', 'asleep']"
0,-1.7743373,-0.23722582,"['going', 'angel', 'weekend', 'athlete', 'miss']"
0,2.718806,-0.7662006,"['hard', 'trust']"
0,-0.4180019,0.60654926,"['tomomorrow', 'watched', 'today', 'yaknow', 'need', 'considering', 'bestfriend', 'shawnna']"
0,2.1278086,-0.4731388,"['grr', 'keep', 'reading', 'anything', 'left', 'wont', 'read', 'want']"
0,2.9800694,0.74350655,"['world', 'atekinzz']"
0,1.7418497,2.107776,"['supposed', 'rumlover', 'date']"
0,0.32733724,0.29892996,"['oh', 'gawwd', 'life', 'quot', 'forward', 'hamilton', 'flashed', 'cabernet', 'cats', 'win', 'tad', 'pears', 'brie', 'bottle', 'date']"
0,1.2180272,2.5828378,"['crap', 'need', 'dresses']"
0,-0.6354899,-1.6730057,"['yeah', 'horrible', 'saddening', 'ugh', 'know', 'kaeeeep']"
0,0.76904887,-0.97934467,"['ur', 'brodhe', 'fun', 'geez']"
0,1.7615668,-1.1828922,"['band', 'wanna', 'rock', 'punk']"
0,1.2617515,-0.7265008,"['tuesday', 'jyesmith', 'afternoon', 'lot', 'angst']"
0,0.3033024,0.10454364,"['sad', 'one', 'glad', 'crazy', 'next', 'ap', 'hell', 'anymore', 'britney', 'county', 'show', 'cook']"
0,1.1643921,2.424994,"['crap', 'headache', 'feel', 'huuuge', 'like', 'omg']"
0,3.0982814,-0.95462126,"['anistorm', 'sorry']"
